                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    312,                0.73365,                0.58674,                 1.0945,                0.87525,                0.78636,                0.84973,                0.58473,                 1.2153,                0.93997,                 1.5211,              0.0023275,              0.0023275,              0.0023275
                    313,                0.73303,                0.58329,                 1.0978,                0.88296,                0.78261,                0.84836,                0.58413,                 1.2166,                0.93926,                  1.523,              0.0023028,              0.0023028,              0.0023028
                    314,                0.71614,                0.56828,                 1.0938,                0.88132,                0.78331,                0.84814,                0.58387,                 1.2176,                0.93542,                 1.5229,               0.002278,               0.002278,               0.002278
                    315,                0.72278,                   0.58,                 1.0959,                0.88093,                0.78282,                 0.8483,                0.58342,                 1.2158,                0.93569,                 1.5216,              0.0022533,              0.0022533,              0.0022533
                    316,                 0.7244,                0.58007,                 1.0906,                0.88232,                0.78506,                0.84918,                0.58403,                 1.2155,                 0.9352,                 1.5213,              0.0022285,              0.0022285,              0.0022285
                    317,                0.73116,                0.57856,                 1.0891,                0.88195,                0.78974,                 0.8501,                 0.5836,                 1.2169,                0.93753,                 1.5226,              0.0022038,              0.0022038,              0.0022038
                    318,                0.72395,                0.58079,                 1.0999,                0.88112,                0.79139,                0.85063,                0.58301,                 1.2143,                0.93277,                 1.5205,               0.002179,               0.002179,               0.002179
                    319,                0.72611,                0.57077,                 1.0869,                0.87709,                 0.7893,                0.85037,                0.58299,                  1.208,                0.93253,                  1.515,              0.0021543,              0.0021543,              0.0021543
                    320,                0.72478,                0.57729,                 1.0893,                0.87332,                0.79342,                0.85066,                0.58506,                  1.206,                0.92834,                 1.5159,              0.0021295,              0.0021295,              0.0021295
                    321,                0.71893,                 0.5612,                 1.0846,                0.87929,                0.79149,                 0.8502,                0.58536,                 1.2041,                0.92136,                 1.5151,              0.0021048,              0.0021048,              0.0021048
                    322,                0.72298,                0.57397,                 1.0927,                0.87556,                0.79208,                0.85277,                0.58481,                 1.2056,                  0.927,                 1.5147,                0.00208,                0.00208,                0.00208
                    323,                0.71301,                0.56985,                 1.0881,                0.88909,                0.77871,                0.85308,                0.58511,                  1.206,                0.92848,                 1.5143,              0.0020553,              0.0020553,              0.0020553
                    324,                0.72199,                0.55804,                 1.0794,                0.88999,                0.78049,                0.85284,                0.58602,                 1.2096,                0.92719,                 1.5169,              0.0020305,              0.0020305,              0.0020305
                    325,                0.70326,                0.55446,                 1.0772,                0.88576,                 0.7849,                0.85398,                 0.5865,                 1.2101,                0.92812,                 1.5172,              0.0020058,              0.0020058,              0.0020058
                    326,                0.72054,                0.56786,                 1.0853,                0.88496,                0.78745,                 0.8541,                0.58481,                   1.21,                0.92547,                 1.5184,               0.001981,               0.001981,               0.001981
                    327,                 0.7197,                0.57705,                 1.0888,                0.88737,                  0.789,                0.85486,                0.58299,                  1.212,                 0.9295,                 1.5193,              0.0019563,              0.0019563,              0.0019563
                    328,                0.70726,                0.56865,                 1.0812,                0.87678,                0.79329,                0.85455,                0.58401,                 1.2128,                0.93265,                 1.5199,              0.0019315,              0.0019315,              0.0019315
                    329,                 0.7153,                0.57409,                 1.0772,                  0.885,                0.78161,                0.85314,                0.58297,                 1.2151,                0.93116,                 1.5217,              0.0019068,              0.0019068,              0.0019068
                    330,                0.69952,                0.55584,                 1.0748,                0.88852,                0.77628,                0.85368,                0.58458,                 1.2146,                0.93592,                 1.5219,               0.001882,               0.001882,               0.001882
                    331,                0.70005,                0.55452,                 1.0801,                0.87401,                0.78615,                0.85279,                0.58457,                 1.2161,                0.93565,                 1.5227,              0.0018572,              0.0018572,              0.0018572
                    332,                0.71563,                  0.571,                 1.0811,                0.87033,                0.78422,                0.85272,                0.58348,                 1.2171,                0.93828,                 1.5228,              0.0018325,              0.0018325,              0.0018325
                    333,                0.71282,                0.56846,                 1.0861,                0.87309,                  0.789,                0.85288,                 0.5847,                 1.2154,                0.93876,                 1.5211,              0.0018077,              0.0018077,              0.0018077
                    334,                0.70264,                0.55311,                 1.0769,                0.88454,                0.77865,                0.85339,                0.58542,                 1.2159,                0.93907,                 1.5207,               0.001783,               0.001783,               0.001783
                    335,                0.71211,                0.55351,                 1.0841,                0.88497,                0.78574,                0.85298,                0.58389,                 1.2154,                0.94278,                   1.52,              0.0017582,              0.0017582,              0.0017582
                    336,                0.70273,                0.54737,                 1.0781,                0.88564,                0.78488,                0.85208,                0.58354,                 1.2156,                0.94002,                 1.5189,              0.0017335,              0.0017335,              0.0017335
                    337,                0.69898,                0.54814,                 1.0773,                0.88981,                0.78472,                0.85183,                 0.5851,                 1.2139,                0.94044,                  1.518,              0.0017087,              0.0017087,              0.0017087
                    338,                  0.706,                0.55671,                 1.0732,                0.87934,                0.78339,                 0.8507,                0.58542,                 1.2146,                0.94044,                 1.5173,               0.001684,               0.001684,               0.001684
                    339,                0.69718,                0.55395,                 1.0726,                0.88251,                0.77895,                0.85002,                0.58499,                 1.2142,                 0.9404,                 1.5162,              0.0016592,              0.0016592,              0.0016592
                    340,                0.70169,                0.55642,                 1.0721,                0.87823,                0.78143,                0.84856,                0.58619,                 1.2149,                0.93975,                 1.5164,              0.0016345,              0.0016345,              0.0016345
                    341,                  0.689,                0.54517,                 1.0722,                0.87258,                0.78715,                0.84724,                0.58584,                 1.2145,                0.93747,                 1.5161,              0.0016097,              0.0016097,              0.0016097
                    342,                0.68387,                0.54892,                 1.0721,                0.87072,                0.78651,                 0.8464,                0.58517,                 1.2148,                0.93695,                 1.5159,               0.001585,               0.001585,               0.001585
                    343,                0.69232,                0.54886,                 1.0726,                0.87411,                0.78565,                0.84667,                0.58516,                 1.2146,                0.93481,                 1.5157,              0.0015602,              0.0015602,              0.0015602
                    344,                0.70755,                0.55636,                 1.0772,                0.87435,                0.78565,                0.84659,                 0.5866,                 1.2144,                 0.9362,                 1.5157,              0.0015355,              0.0015355,              0.0015355
                    345,                0.68811,                0.53504,                 1.0642,                0.87779,                0.78871,                0.84541,                0.58562,                 1.2136,                0.93338,                 1.5146,              0.0015107,              0.0015107,              0.0015107
                    346,                 0.6828,                0.55166,                 1.0694,                0.87505,                0.78841,                0.84543,                0.58664,                 1.2133,                0.93617,                 1.5144,               0.001486,               0.001486,               0.001486
                    347,                0.68045,                0.53959,                  1.075,                0.87316,                0.78943,                0.84463,                0.58578,                  1.214,                0.94025,                 1.5154,              0.0014612,              0.0014612,              0.0014612
                    348,                0.70292,                0.55861,                 1.0763,                0.86946,                 0.7841,                0.84435,                 0.5856,                 1.2136,                0.93906,                 1.5159,              0.0014365,              0.0014365,              0.0014365
                    349,                0.68755,                0.54404,                 1.0672,                0.87223,                 0.7867,                0.84478,                0.58603,                 1.2136,                 0.9404,                  1.516,              0.0014117,              0.0014117,              0.0014117
                    350,                0.69144,                0.54333,                   1.07,                0.87143,                 0.7883,                0.84554,                0.58545,                 1.2132,                0.94115,                 1.5153,               0.001387,               0.001387,               0.001387
                    351,                0.67146,                0.53724,                 1.0592,                0.87166,                0.78781,                0.84534,                0.58458,                 1.2137,                 0.9414,                 1.5153,              0.0013622,              0.0013622,              0.0013622
                    352,                 0.6658,                0.53854,                 1.0618,                0.87193,                 0.7878,                0.84509,                0.58479,                 1.2151,                0.94052,                 1.5157,              0.0013375,              0.0013375,              0.0013375
                    353,                0.68318,                0.54041,                 1.0675,                0.87607,                0.78549,                0.84631,                0.58437,                 1.2166,                0.93922,                 1.5167,              0.0013128,              0.0013128,              0.0013128
                    354,                0.67561,                 0.5314,                 1.0638,                 0.8726,                0.78779,                0.84755,                 0.5845,                 1.2159,                 0.9357,                 1.5163,               0.001288,               0.001288,               0.001288
                    355,                0.66965,                 0.5244,                 1.0619,                0.87202,                0.78777,                0.84731,                0.58471,                 1.2169,                0.93606,                 1.5175,              0.0012633,              0.0012633,              0.0012633
                    356,                0.68535,                0.54099,                 1.0714,                0.87211,                0.78783,                0.84752,                0.58387,                 1.2175,                 0.9378,                 1.5175,              0.0012385,              0.0012385,              0.0012385
                    357,                 0.6681,                0.52446,                 1.0562,                0.86942,                0.78875,                0.84662,                0.58409,                 1.2168,                0.93493,                 1.5174,              0.0012138,              0.0012138,              0.0012138
                    358,                0.67259,                0.51978,                 1.0611,                0.86852,                0.79046,                0.84454,                0.58319,                 1.2158,                0.92984,                 1.5169,               0.001189,               0.001189,               0.001189
                    359,                0.67011,                0.53271,                 1.0683,                0.87083,                0.78865,                0.84836,                 0.5832,                 1.2165,                0.93021,                 1.5187,              0.0011643,              0.0011643,              0.0011643
                    360,                0.66669,                0.52773,                 1.0613,                0.87508,                0.78976,                0.84883,                0.58377,                 1.2164,                0.93097,                 1.5183,              0.0011395,              0.0011395,              0.0011395
                    361,                0.66159,                0.52428,                 1.0586,                0.87573,                0.78963,                0.84906,                0.58407,                 1.2155,                0.92834,                 1.5172,              0.0011148,              0.0011148,              0.0011148
                    362,                0.67527,                0.53354,                 1.0664,                0.87175,                0.79129,                0.84788,                0.58346,                 1.2162,                0.93031,                 1.5185,                0.00109,                0.00109,                0.00109
                    363,                0.67565,                0.53177,                 1.0581,                0.87117,                0.79075,                0.84821,                0.58365,                 1.2158,                0.92768,                 1.5194,              0.0010653,              0.0010653,              0.0010653
                    364,                0.66707,                0.53365,                 1.0618,                0.87064,                0.79109,                0.84796,                0.58354,                 1.2155,                0.93032,                 1.5186,              0.0010405,              0.0010405,              0.0010405
                    365,                0.65041,                0.51193,                 1.0515,                0.86928,                0.78849,                0.84753,                0.58364,                  1.217,                0.93382,                 1.5197,              0.0010158,              0.0010158,              0.0010158
                    366,                0.67198,                 0.5328,                 1.0607,                0.86773,                0.78873,                0.84853,                0.58695,                 1.2181,                0.93499,                 1.5212,               0.000991,               0.000991,               0.000991
                    367,                0.65863,                0.53049,                 1.0586,                0.86724,                0.78876,                0.84843,                0.58701,                 1.2187,                0.93501,                 1.5216,             0.00096625,             0.00096625,             0.00096625
                    368,                0.67016,                 0.5351,                 1.0526,                0.87196,                0.78849,                0.84869,                0.58845,                 1.2176,                0.93553,                 1.5213,              0.0009415,              0.0009415,              0.0009415
                    369,                0.66885,                0.52941,                 1.0635,                0.87402,                0.78805,                0.84952,                  0.589,                  1.217,                0.93572,                 1.5212,             0.00091675,             0.00091675,             0.00091675
                    370,                0.64913,                0.50929,                 1.0527,                0.87113,                0.78849,                0.84968,                0.58944,                 1.2158,                0.93613,                 1.5201,               0.000892,               0.000892,               0.000892
                    371,                0.66508,                0.51968,                 1.0538,                0.87673,                0.79109,                0.85051,                0.58925,                 1.2153,                0.93729,                 1.5205,             0.00086725,             0.00086725,             0.00086725
                    372,                 0.6594,                0.52917,                 1.0586,                0.87657,                0.78911,                0.85087,                0.58947,                 1.2167,                0.93852,                 1.5214,              0.0008425,              0.0008425,              0.0008425
                    373,                0.67224,                0.52529,                 1.0601,                0.87371,                0.78504,                0.85061,                0.58813,                 1.2149,                0.93683,                 1.5201,             0.00081775,             0.00081775,             0.00081775
                    374,                0.65084,                0.51521,                 1.0587,                0.87615,                 0.7865,                0.85127,                0.58874,                 1.2142,                 0.9378,                 1.5193,               0.000793,               0.000793,               0.000793
                    375,                0.66147,                0.52273,                 1.0523,                0.87886,                0.78761,                0.85076,                0.58787,                 1.2119,                0.93523,                  1.518,             0.00076825,             0.00076825,             0.00076825
                    376,                0.65479,                0.50824,                 1.0509,                0.87103,                0.79053,                0.85167,                   0.59,                 1.2101,                0.93656,                 1.5168,              0.0007435,              0.0007435,              0.0007435
                    377,                0.65361,                0.50715,                 1.0559,                0.87156,                0.79017,                0.85124,                0.59005,                 1.2085,                0.93568,                 1.5158,             0.00071875,             0.00071875,             0.00071875
                    378,                0.65098,                0.51041,                 1.0506,                0.86999,                0.79061,                 0.8515,                0.59073,                 1.2077,                 0.9347,                 1.5157,               0.000694,               0.000694,               0.000694
                    379,                 0.6464,                 0.5059,                 1.0462,                 0.8672,                0.79077,                0.85166,                0.58913,                 1.2084,                0.93617,                 1.5165,             0.00066925,             0.00066925,             0.00066925
                    380,                0.65059,                0.51024,                 1.0568,                0.87192,                0.79002,                0.85186,                0.59017,                 1.2062,                0.93419,                 1.5155,              0.0006445,              0.0006445,              0.0006445
                    381,                0.65141,                0.50844,                  1.053,                0.87032,                0.78798,                0.85227,                 0.5895,                 1.2058,                0.93705,                  1.515,             0.00061975,             0.00061975,             0.00061975
                    382,                0.65486,                0.51045,                 1.0492,                0.86784,                0.78885,                0.85244,                0.58973,                  1.205,                0.93905,                 1.5153,               0.000595,               0.000595,               0.000595
                    383,                0.64578,                0.50408,                 1.0495,                0.86495,                0.78605,                0.85224,                0.58947,                  1.205,                 0.9382,                 1.5149,             0.00057025,             0.00057025,             0.00057025
                    384,                 0.6391,                0.50644,                 1.0445,                0.86466,                0.78663,                0.85221,                0.59047,                 1.2049,                0.93837,                  1.515,              0.0005455,              0.0005455,              0.0005455
                    385,                0.63669,                0.50753,                 1.0455,                0.86763,                0.78665,                0.85252,                0.59021,                 1.2044,                0.93918,                 1.5146,             0.00052075,             0.00052075,             0.00052075
                    386,                0.64657,                0.50551,                 1.0558,                0.86741,                0.78692,                0.85254,                0.59087,                 1.2055,                0.94268,                 1.5154,               0.000496,               0.000496,               0.000496
                    387,                0.65188,                0.51274,                 1.0568,                0.86738,                0.78684,                0.85265,                0.59035,                 1.2058,                0.94313,                 1.5158,             0.00047125,             0.00047125,             0.00047125
                    388,                  0.646,                0.50159,                 1.0422,                0.86703,                0.78692,                0.85248,                0.59038,                  1.207,                0.94529,                 1.5165,              0.0004465,              0.0004465,              0.0004465
                    389,                 0.6442,                0.49621,                 1.0486,                0.86829,                0.78632,                 0.8528,                0.59119,                 1.2072,                0.94537,                  1.517,             0.00042175,             0.00042175,             0.00042175
                    390,                0.65177,                0.50222,                 1.0493,                0.86806,                0.78645,                0.85302,                0.59151,                 1.2079,                0.94564,                 1.5177,               0.000397,               0.000397,               0.000397
                    391,                 0.5772,                0.38444,                0.99735,                0.87985,                0.77186,                0.85286,                0.59043,                 1.2062,                 0.9439,                 1.5168,             0.00037225,             0.00037225,             0.00037225
                    392,                0.56312,                 0.3661,                 0.9953,                0.88315,                0.77251,                0.85291,                0.59049,                  1.206,                 0.9402,                 1.5163,              0.0003475,              0.0003475,              0.0003475
                    393,                0.57257,                0.36516,                0.99569,                0.88394,                0.77251,                0.85229,                0.58959,                 1.2073,                0.94131,                 1.5166,             0.00032275,             0.00032275,             0.00032275
                    394,                 0.5539,                0.36485,                0.99196,                 0.8853,                  0.772,                0.85203,                  0.589,                 1.2059,                0.94054,                 1.5151,               0.000298,               0.000298,               0.000298
                    395,                0.55739,                0.35592,                0.99377,                0.88471,                 0.7732,                0.85203,                0.58937,                 1.2065,                0.93954,                  1.515,             0.00027325,             0.00027325,             0.00027325
                    396,                0.55541,                0.35919,                0.99161,                0.92252,                0.74524,                0.85192,                0.58884,                 1.2043,                0.93581,                 1.5135,              0.0002485,              0.0002485,              0.0002485
                    397,                0.54239,                0.35163,                0.98478,                0.88775,                0.76859,                0.85192,                0.58913,                 1.2037,                0.93433,                 1.5131,             0.00022375,             0.00022375,             0.00022375
                    398,                0.54632,                 0.3449,                0.98659,                 0.9169,                0.75036,                0.85211,                0.58849,                 1.2038,                0.93499,                 1.5129,               0.000199,               0.000199,               0.000199
                    399,                0.53572,                 0.3435,                0.97733,                0.91911,                0.75125,                0.85193,                0.58962,                 1.2027,                0.93512,                 1.5125,             0.00017425,             0.00017425,             0.00017425
                    400,                0.53371,                0.34188,                0.97508,                0.92115,                0.75192,                0.85295,                0.58959,                 1.2035,                0.93562,                 1.5133,              0.0001495,              0.0001495,              0.0001495
